folder,image,ground_truth,prediction,cer_score
137,42.png,người ta thường ước một điều ước khi để ánh sáng của bạn trôi đi vào màn đêm.,nguoi ta thuurng uóc một diêu uóc khi để anh sáng cúa bạn trôi di vao màn dêm.,0.2078
135,21.jpg,"bị cắt trọng thương... sau đó khoán bỏ trốn, đến ngày","bị cắt trong thuring ... sam dơ kho�n bồ trôn, đến ngày",0.2075
83,17.jpg,"cơ quan có trách nhiệm như ngân hàng... "". ông giải thích thêm : khi ba bộ nông nghiệp,","có quan có trachs nhiệt nhiệt ngân hương ..."". òng giai thích thêm: khi ba hệ nông nghiép",0.2069
143,61.jpg,làm bằng vỏ hộp coca cola mỹ.,lâm băng vơ hợp coca cola my,0.2069
110,80.jpg,"chưa xác định có tham gia vào vụ mua dâm. nhậu nhẹt, rồi sau đó","chủa xáo định có tham qia vào vu mua dam. nhân nhet, sối saudo",0.2063
105,94.jpg,hội nghị quốc tế và mở các tour du lịch làng nghề truyền thống.,hài nghi quoï tê và mô caí tour du lich lâng nghi truyên thông.,0.2063
93,86.jpg,"chính mà theo qui định đã đủ điều kiện để thực hiện "", anh đó sẽ bị cảnh cáo hoặc hạ bậc lương...","chính mã theo qui định đã duì dieu kiên duì thực hiện"", anh đó sẽ bi cánh cáo hue ha bác luồng...",0.2062
141,87.jpg,thân của họ mỗi khi có dịp viếng mộ cũng thấy an lòng.,thân của ho một l khi có dip viêng mô cung thây an lòng,0.2037
137,41.jpg,"tĩnh, ngày 21 - 3 - 2004 đã về đến tp.hcm sau cuộc hành trình ba","tính , ngày 21-3-2004 đã vì đèn tp. hcm san cuộc khánh trình b.",0.2031
30,10.jpg,"trong khi đó lại không có tổ chức chuyên sâu về quản lý dn, việc thực hiện",trong khu stó lai không có tổ chức chuyển sạn v/o quán lý dw) việc thúc hrien,0.2027
127,1.jpg,lập tức các mặt hàng trên bị lập biên bản thu giữ. chiều 22 - 3 các cán bộ,láp trúc các mát häng trên bi láp biên bàn thu giñi. chiều 22-3 các can bôi,0.2027
138,97.jpg,"được phát hai phần cơm / ngày, cả suất trưa và chiều dồn một. cuộc sống kéo dài","được phát hai phàn cóm ngay, ca suất thúa ra chiều dòng một. cuộc sông leo dài.",0.2025
145,47.jpg,chúng,chung,0.2
116,50.jpg,hoàng,hoang,0.2
116,45.jpg,quyết,quyēt,0.2
48,36.jpg,chồng,chóng,0.2
86,37.jpg,chiếm,chiem,0.2
56,25.jpg,thành,thanh,0.2
144,36.jpg,những,nhĩng,0.2
56,9.jpg,lượng,lương,0.2
48,39.png,chứng,chúng,0.2
143,40.jpg,trinh,tinh,0.2
148,93.jpg,trình,trinh,0.2
116,27.jpg,xuống,xuong,0.2
116,7.jpg,trong,strong,0.2
104,4.jpg,chúng,chung,0.2
4,13.jpg,quyền,quyen,0.2
143,80.jpg,nhưng,nhung,0.2
96,35.jpg,trong,strong,0.2
138,38.jpg,trung,thung,0.2
11,22.jpg,trong,strong,0.2
14,56.jpg,tuyến,tuyên,0.2
114,26.jpg,chúng,ching,0.2
123,73.jpg,thành,thanh,0.2
61,45.jpg,games,game,0.2
123,84.jpg,trong,strong,0.2
61,29.jpg,thoại,thoci,0.2
40,86.jpg,triển,triên,0.2
114,89.jpg,hoàng,hoang,0.2
104,24.jpg,trong,strong,0.2
48,8.jpg,thành,thanh,0.2
40,91.jpg,trong,strong,0.2
50,37.jpg,khẳng,khang,0.2
50,20.jpg,thiện,thiên,0.2
40,83.jpg,thành,thanh,0.2
75,20.jpg,chúng,chung,0.2
75,43.jpg,quyền,quyìn,0.2
104,98.jpg,nghèo,nghéo,0.2
104,81.jpg,quảng,quang,0.2
117,58.jpg,quyền,quyên,0.2
127,59.jpg,chánh,chanh,0.2
139,51.jpg,huyện,huyen,0.2
86,32.jpg,thống,thong,0.2
50,93.jpg,phòng,phông,0.2
44,76.jpg,thành,thanh,0.2
4,81.jpg,thành,thanh,0.2
5,28.jpg,trình,trinh,0.2
27,25.jpg,chiến,chiên,0.2
60,51.jpg,nghĩa,nghia,0.2
60,43.jpg,khủng,khung,0.2
37,65.jpg,khoản,khoan,0.2
17,56.jpg,thiện,thiên,0.2
50,51.jpg,triển,triên,0.2
5,56.jpg,thiết,thiet,0.2
101,75.jpg,thông,thong,0.2
50,96.jpg,thông,thong,0.2
4,96.jpg,chạnh,chanh,0.2
120,94.jpg,chăng,cháng,0.2
99,3.jpg,không,thông,0.2
60,87.jpg,khiến,khiên,0.2
60,68.jpg,trong,strong,0.2
32,14.jpg,trong,trony,0.2
2,83.jpg,phòng,phông,0.2
2,79.jpg,huyện,huyên,0.2
73,85.jpg,khẳng,khang,0.2
100,19.jpg,không,chông,0.2
61,90.jpg,trong,strong,0.2
120,51.jpg,không,kheng,0.2
106,34.jpg,quầng,quāng,0.2
119,32.jpg,phòng,phong,0.2
129,67.jpg,thành,thanh,0.2
100,18.jpg,thông,trông,0.2
100,15.jpg,triết,triét,0.2
47,13.jpg,tráng,trang,0.2
64,87.jpg,huống,huong,0.2
130,77.jpg,phụng,phung,0.2
73,38.jpg,viếng,vieng,0.2
51,32.jpg,trong,erong,0.2
86,14.jpg,tuyến,tuyên,0.2
86,7.jpg,tiếng,tieng,0.2
86,5.jpg,thuận,thuần,0.2
86,1.jpg,không,khong,0.2
103,32.jpg,quyết,quyêt,0.2
22,79.jpg,những,nhung,0.2
128,79.jpg,thành,thanh,0.2
59,31.jpg,không,khong,0.2
59,15.jpg,chẳng,cháng,0.2
44,97.jpg,thống,thong,0.2
129,41.jpg,trình,trinh,0.2
103,70.jpg,chiều,chieu,0.2
8,97.jpg,thắng,thing,0.2
98,92.jpg,thuốc,thuoc,0.2
44,65.jpg,chiếc,chiêc,0.2
22,42.jpg,chính,chiính,0.2
47,42.jpg,những,nhing,0.2
144,5.jpg,những,nhung,0.2
126,93.jpg,chẳng,chǎng,0.2
2,54.jpg,trọng,trong,0.2
58,33.jpg,thẳng,thang,0.2
4,52.jpg,"rất linh hoạt, trình giấy tại cửa trạm hoặc đưa cho anh csgt đứng phía","rất linh hoạt, trinh gray ta cua tram hoặc dia cho anh csgt phía",0.2
4,20.jpg,thành,thanh,0.2
132,37.jpg,thành,thanh,0.2
132,33.jpg,nhưng,nhung,0.2
95,39.jpg,không,khòng,0.2
132,15.jpg,trọng,trang,0.2
98,96.jpg,huyện,huyen,0.2
8,82.jpg,chung,chuny,0.2
131,54.jpg,trình,trinh,0.2
144,71.jpg,chúng,chung,0.2
82,28.jpg,chúng,chung,0.2
105,92.jpg,khách,khach,0.2
82,82.jpg,huyện,huyen,0.2
124,80.jpg,chống,chóng,0.2
146,11.jpg,thuận,thuan,0.2
12,71.jpg,chẳng,chàng,0.2
12,63.jpg,chẳng,chàng,0.2
24,33.jpg,không,khng,0.2
102,21.jpg,trong,strong,0.2
31,44.jpg,nghĩa,nghia,0.2
31,9.jpg,nguồn,nguon,0.2
26,54.jpg,trình,trinh,0.2
16,16.jpg,nhiên,nhien,0.2
146,59.jpg,viếng,viêng,0.2
102,29.jpg,thành,thanh,0.2
112,41.jpg,chiều,chieu,0.2
39,81.jpg,chúng,chung,0.2
47,63.jpg,"chiểu, quận 1 (còn một quán hương rừng khác nằm trên đường nguyễn","chiều', quân 1 ( con một quán hương rudy khác nám than đương nguyen",0.2
146,12.jpg,"tấn nước mắm, cả chục hầm nuôi cá, hiện có trên 600.000","tân nước màn, cà chúc hâm muri cà, huèn có trên 600.000",0.2
135,64.jpg,thành,thanh,0.2
92,48.jpg,thiết,thièt,0.2
92,31.jpg,thành,thanh,0.2
131,38.jpg,thịnh,thinh,0.2
1,43.jpg,trình,trinh,0.2
150,95.jpg,thiệp,thiêp,0.2
75,97.jpg,quyền,quyên,0.2
150,91.jpg,quyết,quyêt,0.2
62,15.jpg,chăng,chang,0.2
108,2.jpg,thoát,thoat,0.2
123,98.jpg,chính,chinh,0.2
123,93.jpg,riêng,rieng,0.2
123,92.jpg,chúng,chung,0.2
135,95.jpg,trong,strong,0.2
91,31.jpg,trình,trịnh,0.2
108,39.jpg,thẳng,thang,0.2
91,11.jpg,trình,trinh,0.2
91,5.jpg,tháng,thang,0.2
78,56.jpg,phòng,phóng,0.2
135,63.jpg,chiến,chiên,0.2
150,5.jpg,thông,thang,0.2
13,8.jpg,quyết,quyet,0.2
74,97.jpg,thoại,thoui,0.2
150,55.jpg,chúng,chung,0.2
13,35.jpg,trong,strong,0.2
134,16.jpg,tiếng,tieng,0.2
150,77.jpg,ngoại,ngoai,0.2
134,19.jpg,"phan thế minh hùng cho biết hồi tháng 10 - 2003 vừa qua, đến","phan thế minh huynh cho hiếu hsis thang 10-2003 về qua, đến",0.2
78,6.jpg,nhàng,nhang,0.2
53,96.jpg,chúng,chung,0.2
150,66.jpg,nhưng,nhung,0.2
1,17.jpg,trong,thong,0.2
131,52.jpg,triệu,trieu,0.2
80,38.jpg,triển,triên,0.2
80,27.jpg,trong,strong,0.2
1,13.jpg,trung,thung,0.2
129,32.jpg,nvơnn,nvonn,0.2
48,66.jpg,nhưng,nhung,0.2
48,57.jpg,quyền,quyên,0.2
108,46.jpg,trong,treng,0.2
92,93.jpg,xuống,xuǒng,0.2
42,25.jpg,chúng,chung,0.2
32,92.jpg,nghĩa,nghia,0.2
81,19.jpg,chồng,chóng,0.2
81,7.jpg,khiến,khien,0.2
128,36.jpg,chúng,chung,0.2
104,73.jpg,chiến,chiên,0.2
92,98.jpg,giang,grang,0.2
24,39.jpg,trong,teong,0.2
143,98.jpg,thành,thanh,0.2
130,23.jpg,khẳng,khàng,0.2
63,58.jpg,doanh,downh,0.2
63,56.jpg,xuống,xuong,0.2
20,61.jpg,nhiệm,nhiem,0.2
97,12.jpg,trong,teong,0.2
130,67.jpg,quyết,quyêt,0.2
20,97.jpg,không,khòng,0.2
63,93.jpg,thanh,thank,0.2
103,16.jpg,lượng,lương,0.2
12,99.jpg,trình,trinh,0.2
97,45.jpg,những,nhàng,0.2
38,9.jpg,thống,thông,0.2
105,54.jpg,thành,thanh,0.2
130,29.jpg,chẳng,cháng,0.2
144,64.jpg,chứng,chíng,0.2
63,61.jpg,thẳng,thang,0.2
128,46.jpg,chẳng,chang,0.2
82,57.jpg,thông,thong,0.2
90,49.jpg,không,khang,0.2
90,58.jpg,nvơnn,nvqnn,0.2
124,89.jpg,thành,thānh,0.2
51,59.jpg,chỉnh,chính,0.2
139,73.jpg,chứng,chung,0.2
12,61.jpg,nhưng,nhung,0.2
101,99.jpg,viếng,vicng,0.2
49,77.jpg,chiếc,chiéc,0.2
49,59.jpg,thành,thanh,0.2
90,30.jpg,chồng,chóng,0.2
127,2.jpg,những,nhung,0.2
129,14.jpg,những,nhàng,0.2
71,66.jpg,prông,prong,0.2
39,22.jpg,quyết,quyêt,0.2
31,52.jpg,nghĩa,nghia,0.2
71,93.jpg,chồng,chong,0.2
24,65.jpg,khẳng,khāng,0.2
75,96.jpg,ngoài,ngoà1,0.2
69,32.jpg,trung,twung,0.2
81,56.jpg,quyết,quyêt,0.2
34,31.jpg,quyền,quyen,0.2
34,60.jpg,triệu,trieu,0.2
148,43.jpg,khoản,khoon,0.2
112,31.jpg,chiếc,chiec,0.2
127,22.jpg,xuyên,xuyen,0.2
5,23.jpg,trong,strong,0.2
88,43.jpg,phòng,phông,0.2
54,33.jpg,"1, xã thạnh mỹ tây (châu phú, an giang) để gặp ông. người ta thường gọi ông là ông ba","1. xa thanh my tay ( chau phu', an giang) để qáp ông. người ta thuagy gói ông lẻ ông ba",0.2
66,41.jpg,quyền,quyin,0.2
66,30.jpg,thành,thanh,0.2
109,67.jpg,trong,strong,0.2
147,72.jpg,trạng,trang,0.2
109,44.jpg,triển,triên,0.2
109,27.jpg,thiện,thiên,0.2
28,63.jpg,triển,trien,0.2
38,39.jpg,chàng,chang,0.2
145,68.jpg,trong,thong,0.2
83,27.jpg,chích,chich,0.2
53,28.jpg,những,nhung,0.2
13,42.jpg,triển,trien,0.2
22,28.jpg,trong,strong,0.2
1,25.jpg,nhánh,nhanh,0.2
109,70.jpg,nghĩa,nghia,0.2
9,87.jpg,quảng,quang,0.2
29,41.jpg,chánh,chính,0.2
93,90.jpg,tylao,"ty
lao",0.2
95,58.jpg,chỉnh,chinh,0.2
119,81.jpg,xuống,xuông,0.2
107,7.jpg,tuyến,tuyên,0.2
15,82.jpg,không,khung,0.2
89,74.jpg,trọng,trong,0.2
66,89.jpg,nhàng,nhang,0.2
6,8.jpg,nghèo,ngheo,0.2
66,60.jpg,trọng,trong,0.2
29,7.jpg,nvơnn,nv8nn,0.2
6,24.jpg,thông,thong,0.2
22,25.jpg,chẳng,chang,0.2
118,85.jpg,hoàng,hoang,0.2
57,83.jpg,nhưng,nhung,0.2
107,43.jpg,thoại,thoui,0.2
38,45.jpg,ngoài,ngoai,0.2
119,92.jpg,viên.,viên .,0.2
67,28.jpg,trong,strong,0.2
21,46.jpg,quanh,quamh,0.2
85,10.jpg,nhiệm,nhiem,0.2
140,18.jpg,chồng,chóng,0.2
7,10.jpg,johor,johur,0.2
119,60.jpg,chồng,chóng,0.2
119,47.jpg,thành,thanh,0.2
137,45.jpg,quyết,quyế7,0.2
137,57.jpg,trong,teong,0.2
149,24.jpg,chính,chinh,0.2
35,72.jpg,quyền,quyèn,0.2
57,87.jpg,khủng,khung,0.2
66,19.jpg,chiến,chiên,0.2
149,16.jpg,không,xhông,0.2
149,12.jpg,triển,triên,0.2
149,5.jpg,nhiều,nhieu,0.2
25,21.jpg,khẳng,khang,0.2
35,52.jpg,nhiệm,nhiêm,0.2
6,84.jpg,tiếng,tiéng,0.2
6,58.jpg,quyết,quyêt,0.2
43,97.jpg,những,nhàng,0.2
25,30.jpg,thẳng,thang,0.2
57,45.jpg,những,nhung,0.2
25,1.jpg,tiếng,tiěng,0.2
35,74.jpg,thành,thanh,0.2
133,37.jpg,thông,thong,0.2
28,28.jpg,chính,chinh,0.2
46,92.jpg,trọng,trong,0.2
110,57.jpg,hoàng,hoang,0.2
93,17.jpg,ngoài,ngoai,0.2
122,68.jpg,triển,triên,0.2
57,27.jpg,quầng,quang,0.2
89,48.jpg,xuồng,xuìng,0.2
93,19.jpg,không,kheng,0.2
89,45.jpg,ngoài,ngoai,0.2
141,32.jpg,thống,thong,0.2
29,25.jpg,triển,trien,0.2
110,79.jpg,chúng,chung,0.2
110,61.jpg,nhưng,nhung,0.2
133,5.jpg,thành,thanh,0.2
126,60.jpg,nghèo,ngheo,0.2
74,83.jpg,thông,thong,0.2
74,80.jpg,chiến,chien,0.2
109,81.jpg,nhưng,nhung,0.2
109,76.jpg,ngành,nganh,0.2
113,21.jpg,chúng,chung,0.2
46,70.jpg,không,khδng,0.2
99,39.jpg,phòng,phông,0.2
99,29.jpg,chúng,chung,0.2
113,7.jpg,nhiệm,nhiem,0.2
121,99.jpg,trạng,trang,0.2
43,55.jpg,trạng,trang,0.2
43,46.jpg,chúng,chung,0.2
72,28.jpg,quyết,quyêt,0.2
123,21.jpg,nhưng,nhung,0.2
9,97.jpg,những,nhung,0.2
70,65.jpg,tuyến,tuyên,0.2
122,19.jpg,ngoài,ngozi,0.2
147,9.jpg,thành,thanh,0.2
15,66.jpg,thắng,thong,0.2
15,62.jpg,chúng,chung,0.2
15,59.jpg,luyện,luyên,0.2
15,34.jpg,thẳng,tháng,0.2
89,82.jpg,nhang,whang,0.2
6,56.jpg,xuống,xuong,0.2
42,75.jpg,nhiệm,nhiem,0.2
28,36.jpg,ruồng,ruong,0.2
41,29.jpg,không,khang,0.2
41,18.jpg,nhiệm,nhiem,0.2
118,8.jpg,phòng,phông,0.2
70,85.jpg,trong,strong,0.2
70,68.jpg,chúng,chung,0.2
110,28.jpg,nghèo,ngheo,0.2
110,18.jpg,trong,strong,0.2
28,73.jpg,nghĩa,nghia,0.2
137,25.jpg,quyền,quyen,0.2
29,99.jpg,tuyên,tuyen,0.2
93,7.jpg,chích,chich,0.2
95,99.jpg,thiết,thiet,0.2
141,22.jpg,trong,strong,0.2
95,100.jpg,thành,thanh,0.2
46,91.jpg,không,khong,0.2
110,45.jpg,trưng,trung,0.2
110,36.jpg,phòng,phông,0.2
110,32.jpg,chẳng,cháng,0.2
87,34.jpg,nhưng,nhung,0.2
78,69.jpg,trong,strong,0.2
107,100.jpg,lượng,lương,0.2
107,89.jpg,huyện,huyên,0.2
101,5.jpg,thuốc,thuoc,0.2
101,1.jpg,trong,thong,0.2
98,82.jpg,thiệt,thiet,0.2
98,67.jpg,không,kheng,0.2
61,88.jpg,thành,thanh,0.2
132,80.jpg,trong,strong,0.2
94,12.jpg,trong,strong,0.2
87,83.jpg,phòng,phâng,0.2
101,54.jpg,không,chông,0.2
101,46.png,nghĩa,nghia,0.2
100,57.jpg,với lập luận : nếu kéo dài thời gian không thu phí sẽ làm tăng lãi vay,với láp luận; nếu keo đei thơng quan không thư phí sẽ làm tông lại vay,0.2
118,17.jpg,chóng,chong,0.2
8,39.jpg,trong,strong,0.2
23,65.jpg,thành,thanh,0.2
23,51.jpg,thắng,tháng,0.2
121,87.jpg,nvơnn,nv0nn,0.2
121,84.jpg,nhiều,nhieu,0.2
124,22.jpg,trong,strong,0.2
51,8.jpg,thanh,than,0.2
134,100.jpg,không,khong,0.2
133,100.jpg,trong,strong,0.2
6,94.jpg,trong,strong,0.2
142,71.jpg,trong,strong,0.2
84,21.jpg,phiêu,phieu,0.2
119,76.jpg,trong,strong,0.2
136,55.jpg,xuồng,xuong,0.2
147,11.jpg,chính,chinh,0.2
130,76.jpg,nhiêu,nhieu,0.2
44,34.jpg,triển,triên,0.2
37,9.jpg,quyền,quyên,0.2
23,6.jpg,thống,thông,0.2
137,84.jpg,thắng,tháng,0.2
98,56.jpg,"qui định theo giới tính, lứa tuổi... chú năm châu, thành viên ban quản","quì tính theo qiói tính, lиса tiểu... chú nǎo châu, thành viên ban quàn",0.2
126,90.jpg,nhưng,nhàng,0.2
137,89.jpg,nghĩa,nghia,0.2
103,89.jpg,trông,trong,0.2
44,11.jpg,nhưng,nhung,0.2
44,3.jpg,trình,trinh,0.2
121,24.jpg,huống,huếng,0.2
46,25.jpg,thành,thanh,0.2
134,89.jpg,nhiều,nhieu,0.2
100,46.jpg,chiến,chien,0.2
19,66.jpg,nhiều,nhieu,0.2
46,42.jpg,trong,strong,0.2
19,53.jpg,trung,teung,0.2
19,51.jpg,thuốc,thuoc,0.2
19,29.jpg,nhưng,nhung,0.2
73,81.jpg,chiếc,chiéc,0.2
73,72.jpg,thống,tháng,0.2
84,46.jpg,trung,truing,0.2
100,62.jpg,thành,thanh,0.2
2,67.jpg,nghèo,onghèo,0.2
65,77.jpg,chúng,ching,0.2
30,21.jpg,thuận,thuần,0.2
94,32.jpg,quyết,quyet,0.2
94,19.jpg,thành,thanh,0.2
94,15.jpg,triển,triên,0.2
73,16.jpg,thành,thanh,0.2
73,14.jpg,xuống,xuong,0.2
53,68.jpg,nghét,nghıt,0.2
68,43.jpg,chồng,chóng,0.2
53,72.jpg,nghĩa,nghia,0.2
26,83.jpg,những,nhing,0.2
18,92.jpg,chuẩn,chuân,0.2
18,73.jpg,mà không bám được lại vào phao hay dây thì tức khắc sóng sẽ cuốn trôi.,mã không bám được vào phao hay day thư kúc khác sông sẽ cuồn drôi .,0.2
115,74.jpg,thống,thing,0.2
115,69.jpg,phòng,phông,0.2
26,99.jpg,ngoài,ngoai,0.2
68,36.jpg,khẳng,khàng,0.2
68,23.jpg,trách,trach,0.2
37,97.jpg,trong,strong,0.2
136,53.jpg,nhưng,nhing,0.2
62,80.jpg,ngành,ngânh,0.2
13,89.jpg,khẳng,khang,0.2
145,91.jpg,thiệp,thiêp,0.2
9,38.jpg,thuận,thuần,0.2
9,12.jpg,chẳng,cháng,0.2
54,81.jpg,triển,triên,0.2
54,59.jpg,quyền,quyen,0.2
22,22.jpg,chính,chinh,0.2
22,21.jpg,thành,thanh,0.2
22,17.jpg,thành,thanh,0.2
54,46.jpg,huyện,huyen,0.2
30,74.jpg,trách,trich,0.2
118,44.jpg,thành,thanh,0.2
118,35.jpg,không,nhông,0.2
125,18.jpg,nhưng,nhing,0.2
91,58.jpg,chúng,chung,0.2
91,81.jpg,triển,triên,0.2
20,25.jpg,những,nhung,0.2
20,26.jpg,chỉnh,chinh,0.2
102,4.jpg,trong,strong,0.2
21,71.jpg,thuộc,thuoc,0.2
115,82.jpg,không,thông,0.2
73,46.jpg,ngột vì khúc cua khá gắt.,ngở t vi khúc cua khá gát .,0.2
137,68.jpg,nhiệm,nhiem,0.2
18,8.jpg,hoàng,hozng,0.2
126,66.jpg,quyền,quyen,0.2
7,57.jpg,"khoảng 2 km. sau khi hoàn tất thủ tục, thời gian qua một số chủ sở hữu","khоargv 2km. sau khi hoàn tát thú tuc, thôi qian qua một số chú số huế",0.2
7,52.jpg,chiến,chien,0.2
7,35.jpg,chồng,chóng,0.2
9,49.jpg,tháng,thong,0.2
7,26.jpg,chiếm,chiem,0.2
98,25.jpg,những,nhưng,0.2
84,4.jpg,nhiệm,nhiem,0.2
84,3.jpg,nhiều,nhieu,0.2
126,78.jpg,trích,trich,0.2
85,86.jpg,huống,huếng,0.2
149,97.jpg,thành,thanh,0.2
149,77.jpg,chiếm,chiêm,0.2
142,81.jpg,chiêu,chiên,0.2
7,11.jpg,chính,chịnh,0.2
70,20.jpg,trong,strong,0.2
53,60.jpg,quyết,quyẽt,0.2
149,75.jpg,huyện,huyin,0.2
118,60.jpg,thành,thanh,0.2
9,59.jpg,xuồng,xuàng,0.2
7,34.jpg,tháng,thang,0.2
110,46.jpg,"có vị trí chiến lược quan trọng : nối liền thái bình dương với ấn độ dương, châu á với","cơ vị trí chiên lub quan trong: nại lien thái bình duếng với ân đô duếng, châu á vẻ",0.1977
131,70.jpg,khuôn mặt. johor ngày thứ nhất. họ đưa chúng tôi đến khu vực công trường bên cạnh,thuôn mật. johor ngay thu nhật. h0 trả chưng toi đến khu việc công trưởng ben cónh,0.1975
86,68.jpg,nghiệp & phát triển nông thôn) dự báo khu vực tây nguyên và nam bộ có khả năng sẽ,nghiem vã phát truen nóng thôn) du bao khu vúc tây nguyen vã nam bò có khá nâng se,0.1975
32,77.jpg,"chiều 24 - 3, bộ trưởng bộ nông nghiệp và phát triển nông thôn (nn & ptnt) lê huy","chiều 24-8, bố toúding bố nông nghệp vã phát trießen nông thôn (nn&ptnt) lê huy",0.1975
101,45.jpg,"chạy "" - ông bình nói. bí thư thành ủy nguyễn minh triết : "" anh là phó","chay"" - ông đình noi. bị thư thành uy nguyen minh trịet: "" anh lai pho'",0.1972
100,36.jpg,"cho chúng tôi quá giang cho biết ""giá chung theo "" luật "" ở tuyến đường","cho dung tδi quả gvang cho biên ""gá chung theo ""luật"" ở tuyến duồng",0.1972
59,94.jpg,sản xuất kinh doanh. mai này chuyện tồn tại và phát triển hay,săn xuát kunh doanh. mai nay chuyến tội tai vũ phát therin hay,0.1967
145,71.jpg,"vn "". vì không nằm trong danh sách những người được công ty đưa về, khủng hoảng và kiệt","viv."" vi không năm trong dlank sác những người được công ty dlua vẻ, khuing hoang và kiet",0.1954
48,3.jpg,"như hong kong và campuchia "". thanh tra bộ y tế cũng kiến nghị bộ y tế sắp xếp lại",nhủ hong kong và campuchia ! .thank taa bố y tả cüng kiên nghi bố y tả sáp xép lai,0.1951
81,16.jpg,"trách xây dựng cơ bản - ông phạm hồng giang "", bị cáo gợi ý. "" bị cáo ký","trach xây dựng cố bán - ông phạm hồng glang"", bị cao gỗ gỗ. ""bị cao b ý",0.1944
5,80.jpg,cao su kế tiếp. nơi đây có đến ba chiếc đèn pin của csgt chia nhau thành,cao mu kê'tiép . nơi dày có tên ba chiéc dên pin của csgt chia nhau thách,0.1944
134,81.jpg,"một đầm lầy với khoảng 10.000 khối đất đá, không kể ngổn ngang","một tâm lay với khvong 10.000 khôí dát đá, không hé ngôn ngang",0.1935
118,23.jpg,hướng đi bà rịa - vũng tàu bằng xe tải nặng 54n-7... tài xế xe,huì dòng dị bà rịa - vàng tài bảng xe tái nâng 54n-7... tài xế xe,0.1935
140,41.jpg,"bằng các hoạt động, dịch vụ của mình, tự nó sẽ nuôi nó. nhân lực không nằm trong biên chế được duyệt. "" đừng ngại "" - thứ trưởng võ trấn an. "" thỏa thuận "" hay không "" thỏa thuận ""?","bảng các hoạt động, dich về của mình, tuổi no gỗ nước nó. nhơn lại c không năm trong biên chả được duyệt. ""đlung ngái"" - thủ trưởng vô trần an. ""thoa thuan"" hay không ""thoa thuan"" ?",0.1934
11,62.jpg,"trước đây, vẫn có nếp nghĩ cho rằng nvơnn là những người có đời sống sung","trước đây, văn có nép nghi choräng nvonn là những ngupti có thời sông sarg",0.1918
63,26.jpg,"bại. trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao nghị","bái . trai lai , thành công đã no hoa khi cấu be nam lua , với bao nghi",0.1912
86,93.jpg,"xây dựng và phát triển đội ngũ cb - cc có chất lượng chuyên môn cao,","xây dựng vã phát trên dtôi ngữ cb-cc có chât luồng chuyển môn cao,",0.1912
4,56.jpg,"năm châu, ba liêm, ba tiểu... thì khó lo tròn cho người chết, khó có","năm chân, ba liem, ba trên ... thị khó lo trôn cho ngưở chéёт, khó có",0.1912
6,5.jpg,thu phí tạm tại phía bắc đầu cầu bình triệu 2 (phường hiệp bình,thu phí tam tai phía bai tau cau binh trieu 2 (phúng hiệp binh,0.1905
67,74.jpg,dân nên đường vào trạm bị uốn cong không thuận lợi cho các,dân nên duồng vào tram ti móng cong không thuan lái cho các,0.1897
76,12.jpg,"tinh thần của bộ chính trị, bộ ngoại giao sẽ phải có tham mưu và kiến","tinh thần cua bs. chính tri, bs. ngoại ghao se phài có tham mùn và kiden",0.1884
134,80.jpg,"sau hơn 30 năm bỏ công, của cất nhà tình thương cho người nghèo,","sau hôn 30 nam bó cóng, cuá cát nhà tình thuóng cho ngữoi ngheo,",0.1875
68,45.jpg,tuổi trẻ online.,tuoï tré online.,0.1875
115,43.jpg,trạm thu phí đặt tại chân cầu bình triệu cho thấy sau khi xe nộp,tram thu phi đät tai chân cấu binh trieu cho thây sau kliu xe môp,0.1875
53,36.jpg,"thực hiện giải pháp xả cảng cũng khó thông thoát dòng xe, chưa kể đến tình huống","thực hiện giao pháp xoï cáng cung kho thông thoaát dòng xe, chula ke thên hình huống",0.1875
1,3.jpg,"chuyện những người mang số 115. sáng nay ngồi quán cà phê cóc, ông bạn già của tôi tâm sự :","chuyển những ngữobi mang số 115. sáng nay ngữobi quán cà phí cóc, ông bangqiài của lội tầm sư:",0.1868
58,63.jpg,""" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá hồng "" của","""chiến trưởng"" bếp nuc, shuing lai thành công khi tùng me ""đoá hông"" cúa",0.1867
81,37.jpg,"không có sự hợp tác, tin cậy..., mệt mỏi từ hai phía "". không tiền bạc, sức","không có sự hợp tác, tin cayout ..., một mórn từ hai phía. không tiến bác, suc",0.1867
49,11.jpg,"chúi xuống, cố gượng dậy được. chỉ một phút sau tôi đã nhận","chuí xuông, cơ quảng dây được . chi một phút sau tôi đã nh�n",0.1864
113,59.jpg,"rạng sáng 3 - 4, khi bị mấy csgt và cò xe rượt đuổi trong rừng cao su ở dầu giây, chúng tôi cùng chiếc","rang sáng 3-4, khi bi mây csgt và cò xe rút đuôi trong rùng cao su d' dân griây, chưng tôi cung chịcí",0.1863
96,20.jpg,"qua. trên đường đi, thỉnh thoảng xe phải dừng lại vì những bác xích lô","qua. trên trung di, thìn thràng xe phài dìng lai vì nhưng bác xích lo",0.1857
140,71.jpg,rất khác so với thời điểm ban hành những chính sách trước đây. nếu như,rất thác so với thời điểm van hạnh những chính sách trưởng thành. nếu whi,0.1857
